"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ranking_metric"
"ENSG00000031003",1855.24119478799,-0.0664576943448538,0.31026905146187,-0.214193758712738,0.830395962970758,0.983186755721549,-0.00736398036142032
"ENSG00000164347",1434.3513778361,0.277699175224227,0.166317766592749,1.66969038193142,0.0949806376711677,0.522489013111655,0.281922837456428
"ENSG00000164346",3294.3564891042,-0.356424598397883,0.271037741642993,-1.31503677767268,0.18849754250765,0.69395890354894,-0.158666247831012
"ENSG00000271714",7.51676574392713,-0.100175954744455,1.07052301126797,-0.0935766477600539,0.925445460587187,0.993318082069215,-0.00291165868773267
"ENSG00000198780",231.203022853147,1.0537216176746,0.73473188770104,1.43415800418254,0.151527178334253,0.642112167037299,0.192389100793523
"ENSG00000019582",10.3818965563394,3.22620684130596,0.921996842869061,3.49915172297844,0.000466740911283404,0.0119458378498418,1.92278338456608
"ENSG00000213347",921.85323422226,-0.298042277088659,0.283735388615579,-1.05042334882119,0.293523515345122,0.802696211734229,-0.0954487866392763
"ENSG00000155506",10547.4591469564,0.177081739746909,0.302382411024455,0.585621826173573,0.558129677736945,0.931119251965916,0.0309946937188605
"ENSG00000249306",6.93002174466891,1.08414063190713,1.0672591053339,1.01581764586393,0.309716231458816,0.813599517835356,0.0895893174617943
"ENSG00000288741",31.8505852822121,-0.250870115107042,0.429899892436451,-0.58355472871891,0.55951992585104,0.931697691902439,-0.0307249803887929
"ENSG00000248323",25.1465092587588,2.03376183295495,0.565046614459443,3.59928151219978,0.000319097606527837,0.00870674928135744,2.06014396125896
"ENSG00000249740",3.6090371278443,0.326867664050676,1.29373019304285,0.252655202613679,0.800534668018505,0.978618997782283,0.00938635760129061
"ENSG00000215246",13.5108838465248,1.32877374940916,0.766542899167514,1.73346299450721,0.0830134093538186,0.491765684052413,0.308241780084183
"ENSG00000250579",5.22909184551501,-4.45456934260409,1.39092724789692,-3.20258974676022,0.0013619785457467,0.0286266289969827,-1.54322979044171
"ENSG00000250320",8.56659603173292,2.56242431716695,1.27806131140113,2.00493066671252,0.0449704597069526,0.360208114848918,0.443446507523124
"ENSG00000247199",21.7458216440128,0.590573387556991,0.55814758420518,1.05809539317094,0.290011954484245,0.799890547010177,0.0969694356100225
"ENSG00000229666",47.0947693203665,0.572806049366891,0.483600533667651,1.18446116058372,0.23623056213124,0.749589636428711,0.125176426486523
"ENSG00000247572",264.928033143393,-0.325577177577828,0.231903821943289,-1.40393191819601,0.160339123954788,0.657922566942175,-0.181825216915819
"ENSG00000145777",305.554206366174,-0.138012755822793,0.3919591838627,-0.352110019371653,0.72475575460056,0.965099594572156,-0.0154278668207182
"ENSG00000134987",1818.39989680998,-0.423689236538656,0.249839967354419,-1.69584250680603,0.0899157101177556,0.510938843029563,-0.291631079756263
"ENSG00000214784",23.0719265678331,-0.000829977632777389,0.619575862180382,-0.00133959000574453,0.998931162136282,0.999912883280049,-3.78359588526629e-05
"ENSG00000169223",7328.11755753933,-0.120514831847487,0.238220853215603,-0.50589539169526,0.612930087558818,0.942899761409463,-0.0255344741562425
"ENSG00000170584",1204.29196267955,-0.154853701595872,0.278294633300825,-0.556437972803025,0.577911486146602,0.935294929493926,-0.0290514200850018
"ENSG00000072571",1378.72852608659,-0.259697877064357,0.268231717793232,-0.968184818711661,0.332952075380595,0.830094131452592,-0.0808726564764115
"ENSG00000085365",2174.27271961699,-0.176914766012753,0.287422919145383,-0.615520733484957,0.538210881143068,0.924100248404091,-0.0342809130146131
"ENSG00000132842",2452.39873076167,-0.032044834222377,0.19356350122028,-0.165552048916026,0.868509485850816,0.988656472924717,-0.00495458588505546
"ENSG00000170458",26.4367685377365,-0.85241513376824,0.626132270097699,-1.36139786188505,0.173387991440967,0.676577998698768,-0.169682128923261
"ENSG00000038274",2534.11023080489,-0.440887100535042,0.201730325170086,-2.18552713957762,0.0288502182731452,0.277335989165127,-0.556993769507411
"ENSG00000171495",11.5601928064139,0.513752561593474,0.801126358644448,0.641287801917757,0.521335712928385,0.917561382705631,0.0373648728212294
"ENSG00000229119",237.645929776178,-0.526381440278406,0.374105461217867,-1.40704024625788,0.159415454997345,0.655854183438035,-0.183192706916286
"ENSG00000253925",2.54071568013352,3.90505231076184,1.87265400791729,2.08530368890991,0.0370417427942704,0.32294201496694,0.490875449311476
"ENSG00000253978",32.441116632088,0.443917508554027,0.526091657472936,0.843802600266216,0.39877972223833,0.86905081456596,0.0609548290284368
"ENSG00000145934",8.11065426225295,-0.155870169574015,0.882242623456244,-0.176674947945026,0.859763719938077,0.987098526833656,-0.0056394962416208
"ENSG00000131187",792.55844327627,0.910356080481456,0.306392724726195,2.97120658232009,0.00296632173770577,0.0536019971810201,1.27081902843153
"ENSG00000040275",1488.79498550163,-0.402914769499026,0.197432571887493,-2.04077151833197,0.0412735428185817,0.344261995590504,-0.463110918092102
"ENSG00000204767",103.975110901649,2.81432946172038,0.521011029187327,5.40166964624563,6.6023457440003e-08,4.22453602093446e-06,5.37422098248068
"ENSG00000134516",16.3674941598011,1.05959052008189,0.704498443290917,1.50403528946385,0.132572280521653,0.609625490982805,0.214936881626275
"ENSG00000132356",1808.64665214378,-0.296152999964122,0.271695427249332,-1.09001834503584,0.275705063128448,0.786127134743329,-0.10450721292679
"ENSG00000145592",11606.6861613579,-0.390322159946853,0.257568243507122,-1.51541259369601,0.129667950102329,0.604039736404859,-0.21893449062768
"ENSG00000226221",208.237721182755,0.115207864102003,0.351940533604346,0.327350370592779,0.74340289887481,0.967598345523418,0.0143048829007578
"ENSG00000095015",3759.7315797398,-0.387239841273834,0.322353992958715,-1.20128755880939,0.229639674758794,0.743153653171647,-0.128921382974912
"ENSG00000225230",3.36969437751762,-1.38132552582649,1.35403325214169,-1.02015628024026,0.307654348576013,0.812110990336417,-0.0903846121423111
"ENSG00000155542",559.005061327036,-0.142572749766726,0.215089015883161,-0.662854628728105,0.507423662374328,0.91370635710542,-0.0391933534769786
"ENSG00000271828",16.4717569920549,-0.272183794377424,0.611227103606838,-0.445307141602972,0.656097807554086,0.953852532733594,-0.0205187627911676
"ENSG00000288766",62.2487441349393,-0.472057021509703,0.424016909785157,-1.11329763180645,0.26558062320914,0.777693132301032,-0.109191736221595
"ENSG00000288890",25.0771353481104,0.804166547969514,0.766882522637787,1.04861764902854,0.294354129617865,0.803060892460759,0.0952515228943455
"ENSG00000270177",35.2609936345984,1.62468034288819,0.509132903391593,3.19107316000472,0.00141745382644961,0.0294849259355483,1.53039995880776
"ENSG00000006837",25.6314684669761,-0.52885802962397,0.491712793263471,-1.07554254611512,0.282131894452103,0.79294788675769,-0.100755353965204
"ENSG00000119048",2191.93080611982,-0.347013241824716,0.383507212788999,-0.904841500375219,0.365549362272111,0.850781915620267,-0.0701817501160396
"ENSG00000279469",3.18647800906979,-0.835830016139218,1.46536411494431,-0.570390667831377,0.568412757679023,0.933036579048752,-0.0301013297072825
"ENSG00000248559",18.8586776270318,-0.720264774323984,0.662164202658744,-1.08774345008678,0.276708380376329,0.787134251210181,-0.103951189385073
"ENSG00000237190",1524.70539449754,-0.133417942150401,0.261282714719471,-0.51062674503228,0.609612444601733,0.942034399069255,-0.0259332383396102
"ENSG00000279204",10.2856888587208,-0.607822079698428,0.879156743991026,-0.691369410350144,0.489333422416102,0.906021927493206,-0.0428612914246626
"ENSG00000164332",1995.7052513954,-0.384893066282835,0.249460406762676,-1.54290242398668,0.122854452611277,0.588791937470996,-0.230038145572443
"ENSG00000249738",4.44796843144853,-0.935117503732045,1.26184209612285,-0.741073313852263,0.458648989178208,0.893137291609541,-0.0490817769395921
"ENSG00000248359",6.10267055893715,3.17319619558901,1.39659631379086,2.27209263282089,0.0230809159931669,0.239487759449251,0.620716679074042
"ENSG00000145740",1659.27704510462,-0.352631172540546,0.223537301355158,-1.57750482985514,0.114679411650667,0.567253518343479,-0.246222801758726
"ENSG00000134057",4649.77890386605,-0.209960348717346,0.172457397801795,-1.21746211756398,0.223428441301046,0.736660203022132,-0.132732791628402
"ENSG00000155868",483.040335758918,-0.319419643177551,0.359739501449775,-0.887919291293473,0.374584166916514,0.857173775781538,-0.0669311241532904
"ENSG00000253653",2.43680232771484,2.05816288651027,1.93368963910333,1.06437085088001,0.287160733241114,0.797454102222754,0.0982943035372496
"ENSG00000151292",1544.60629500773,-0.370489684294318,0.261112895801527,-1.41888696518432,0.155931973081251,0.649275005634151,-0.187571315322375
"ENSG00000051596",1734.17912794671,-0.0840239523880647,0.221001949289818,-0.380195526139351,0.70380027997416,0.961604944158904,-0.0170033123802193
"ENSG00000170085",1093.32033261308,-0.0564390822394941,0.193870046677155,-0.291118113431314,0.77096098708842,0.972956565151262,-0.0119065471275131
"ENSG00000251667",4.66115186815843,-0.539142938961164,1.34329559966672,-0.401358374951076,0.688156290980301,0.95953905884757,-0.0179373422451152
"ENSG00000122203",4116.02679925281,-0.0420572688963583,0.161864092493229,-0.259830752136195,0.794994328641017,0.977301462845026,-0.00997145116826318
"ENSG00000175414",3405.12312949884,0.448670163623742,0.299278007817104,1.49917518796749,0.13382819007977,0.611008196018278,0.21395296412465
"ENSG00000048162",1478.25396827126,-0.182343488487514,0.288048560440543,-0.6330303758805,0.526713806887,0.91929588745631,-0.0365446827300522
"ENSG00000146066",1850.84789120179,-0.289245290350546,0.298047930508402,-0.970465689384789,0.331814419210918,0.829081403926984,-0.0814028258542564
"ENSG00000175416",1710.82049898019,0.0553092239406464,0.319182055135265,0.173284252829336,0.862428000869779,0.987550574540764,0.0054406539986653
"ENSG00000113194",3696.52111394444,0.103798789201389,0.196659818624426,0.527808832162203,0.597632026383579,0.939061390358968,0.0273060151645212
"ENSG00000113763",116.353044981748,1.59712368724365,0.306626589061749,5.2086927364346,1.90175739659857e-07,1.13395523459854e-05,4.94540408984397
"ENSG00000160883",4.78156854967272,1.16593967351085,1.22231435781194,0.953878735089062,0.340145028637834,0.834140559469745,0.0787607610426232
"ENSG00000087206",1077.23551842544,0.055537935830561,0.165772308924449,0.335025410401157,0.737605918059363,0.96695565399404,0.014593442842856
"ENSG00000113761",843.501620868828,0.131561903636538,0.176019054801771,0.747429894932121,0.454804105546151,0.891256712798257,0.0499971860935003
"ENSG00000251666",5.52550298132144,-0.669328369305088,1.17256366987539,-0.570824754766806,0.568118440834924,0.932923295872028,-0.030154062093724
"ENSG00000272459",3.9118932631716,-1.45868037231174,1.6187950024398,-0.901090236943692,0.367540343422082,0.852090829018479,-0.0695141089433513
"ENSG00000184840",5121.68968457527,0.180283131172925,0.241269207321449,0.747228099161157,0.454925885344562,0.891256712798257,0.0499971860935003
"ENSG00000027847",1102.82851580932,0.17409018809366,0.240864472173292,0.722772381177118,0.46981973817496,0.8983743900674,0.0465426369902981
"ENSG00000249129",18.9560887948544,0.394275320043535,0.776536462081954,0.507735746221694,0.611638676115318,0.942729689385368,0.0256128154674257
"ENSG00000145911",261.398206131931,0.334309148672919,0.236875820299168,1.41132661092506,0.158148331446478,0.654230457430435,0.184269241339032
"ENSG00000145916",2345.6356640482,0.352669313276309,0.159108965120329,2.21652697577158,0.0266554325096278,0.263937026972029,0.578499679572941
"ENSG00000244234",4.82566601598033,1.41039953648289,1.15501715639905,1.22110700145791,0.2220455091259,0.736103904893511,0.133060878411268
"ENSG00000289390",17.5186517092089,-0.702659524740308,0.651268159542446,-1.07890968481242,0.280627991038647,0.790190881261069,-0.10226798634889
"ENSG00000197451",9370.03227446278,-0.15339170517499,0.1390362921006,-1.10324939522986,0.269918875943907,0.781579748393552,-0.10702670219982
"ENSG00000175309",841.923887192819,0.0950833119373474,0.224784713037882,0.422997234341837,0.672297278889619,0.956191536992712,0.0194551044528532
"ENSG00000250182",58.4148702263304,0.0422807665831596,0.345721431526575,0.122297210203208,0.90266364135048,0.991493977438803,0.00370991945468292
"ENSG00000249485",214.549621370054,0.0697246431798767,0.306274052601886,0.227654424485345,0.819914906048138,0.981697359323658,0.00802237721638324
"ENSG00000154124",1615.77197733348,-0.0727494217431996,0.209000411033491,-0.348082673060112,0.727778096529835,0.965596069553398,-0.015204510697311
"ENSG00000145912",2261.49058221134,0.0344179204787716,0.229862460676214,0.149732672214159,0.880975530057912,0.988977833538998,0.00481344235588463
"ENSG00000135077",3.16950609726543,-1.75209994302948,1.52195640423832,-1.15121559208283,0.249643552189143,0.763299623016929,-0.117304952110356
"ENSG00000145675",2062.07356040676,0.252494405850957,0.265818940924333,0.949873643213528,0.342176460642347,0.835407098539525,0.0781018388106062
"ENSG00000145920",1185.20959370448,2.73039514812512,0.208135553918332,13.1183505015028,2.58500256063106e-39,3.3275065314288e-36,35.4778810833933
"ENSG00000170234",605.585709140901,-0.132861929451574,0.239679696882211,-0.554331181071496,0.579352214503727,0.935367014164457,-0.0290179496070644
"ENSG00000049883",540.544336523101,-0.168489746565142,0.257150222313641,-0.65521913630562,0.512326675300158,0.914935606621912,-0.0386094706033524
"ENSG00000211445",1291.63262607434,0.622299971927979,0.200125174002988,3.10955368322971,0.0018737023212647,0.037376689057644,1.42739917239756
"ENSG00000198624",69.8895268369279,0.415143854879714,0.332427676555596,1.24882458398521,0.211729240144989,0.725081527714053,0.139613158883229
"ENSG00000196743",1956.14417769378,0.0373588884335358,0.152804961466116,0.244487404565198,0.806853355747338,0.980691623184792,0.00846753431571042
"ENSG00000196923",2937.26076255359,-0.151513557969022,0.212551664025092,-0.712831671603075,0.475949924718274,0.900969913720587,-0.0452897112665425
"ENSG00000272323",17.4521209859349,1.04685139207826,0.637844832693115,1.64123206526301,0.100749251940811,0.535977893692745,0.270853122331935
"ENSG00000113456",1521.99101228747,-0.393702934530137,0.25611626192151,-1.5372039696987,0.124243368545376,0.592333462520683,-0.227433732195148
"ENSG00000113460",1992.5284840309,-0.22448418395212,0.282885363962386,-0.793551779447907,0.42745641401122,0.879610889753664,-0.0557094026279248
"ENSG00000153044",1874.64133286978,-0.430107967322879,0.403100221058692,-1.06700007802837,0.285971800706365,0.796243226602449,-0.0989542490511826
"ENSG00000134056",775.557567752743,-0.188509036419902,0.312540342095846,-0.603151052935407,0.54640820617293,0.927888813343017,-0.0325040611136545
"ENSG00000176928",62.4712123795214,-0.344527427391143,0.366478546224917,-0.94010258155657,0.347164944764975,0.838824672924319,-0.0763288038179311
"ENSG00000145700",29.8420418981218,-0.0484303889772013,0.533371564113086,-0.0908004705082723,0.927651136185688,0.993430042974537,-0.00286271035572372
"ENSG00000152359",1082.82332037701,0.0011718475644038,0.203900736403819,0.00574714728878173,0.995414465152776,0.999818267736783,7.89324916062388e-05
"ENSG00000248127",152.670960533173,0.051533494722123,0.297692647050456,0.173109733252459,0.862565174427766,0.987550574540764,0.0054406539986653
"ENSG00000122012",1643.86588032075,0.988808757363453,0.291095871545882,3.39684912778847,0.00068166539139034,0.0162479072324966,1.78920256920257
"ENSG00000254893",20.2202037331672,-0.0466827282451766,0.554233368733707,-0.0842293713780453,0.932874066175336,0.99354541453915,-0.00281227668403761
"ENSG00000249014",7.68389121835645,-0.511231482582703,0.932118977918082,-0.548461617769606,0.583374977141091,0.936214661014055,-0.0286245621536225
"ENSG00000145703",470.953984533297,0.938820001139166,0.29590281857396,3.1727308501609,0.00151012449879295,0.0309419985085076,1.50945163914387
"ENSG00000164252",950.290503844061,-0.421560437711063,0.285455122537837,-1.47680109560895,0.139728962812132,0.622088023379657,-0.206148159741072
"ENSG00000285000",4.52459492145748,2.02998441945716,1.34781015184632,1.50613527927234,0.132032449701834,0.609128236367179,0.215291268148842
"ENSG00000132846",995.034439628098,0.0593144767739882,0.424214500238006,0.139821898451632,0.888800710795269,0.989500709927395,0.0045838898684597
"ENSG00000250802",94.3503988555598,-0.187927927752252,0.296171194744276,-0.634524663732119,0.525738476142812,0.918823389869146,-0.0367679577937206
"ENSG00000113231",79.2770954104929,-0.0397786614943213,0.576283982442984,-0.0690261445853337,0.944968808757713,0.99402473938056,-0.00260280670654913
"ENSG00000251400",5.38175978044215,-1.78185124976629,1.01391793067988,-1.75739198987385,0.0788510177036592,0.479171569122237,-0.319508958021973
"ENSG00000164253",1836.53055599687,0.371908995836145,0.177588146327992,2.09422195977685,0.0362402124484677,0.318619754523832,0.49672730130724
"ENSG00000244363",7.56515388964311,-0.19972654065354,0.803108343280666,-0.248691901067376,0.803599114074517,0.980144506391334,-0.00870988991793328
"ENSG00000171530",2826.64850263905,-0.213833015174091,0.331754210501476,-0.644552528363886,0.519217206780795,0.91755564370685,-0.0373675891771526
"ENSG00000213763",11.5893872455045,-1.11600312728429,0.727065116830433,-1.5349424713833,0.124797959770824,0.593150757971871,-0.226834910288226
"ENSG00000133710",47.9913975623755,2.43665654954861,0.587220917448014,4.14947165052976,3.33243553969531e-05,0.00122150229338614,2.91310571329635
"ENSG00000184584",53.1518381930713,0.4778399420563,0.373243602888402,1.28023612021335,0.200462106191966,0.70810528971732,0.149902161316643
"ENSG00000171604",6080.49549392492,0.387761403486292,0.148650843664058,2.60853819546837,0.0090929863242168,0.123744912769177,0.907472646145408
"ENSG00000131508",3843.11079509431,-0.0095300270361677,0.16923306006425,-0.0563130338277259,0.955092435818875,0.995014890408209,-0.00217041998419376
"ENSG00000113048",3133.74909761021,0.159621625974893,0.139027429186871,1.14813045820146,0.250914712096494,0.763773354403612,0.1170354968364
"ENSG00000164291",335.530514241769,-0.138967311090778,0.25129541305291,-0.55300377114929,0.580260827861761,0.93572469216601,-0.0288519100872065
"ENSG00000178015",8.86960916978835,-1.70140728654156,0.90572858121697,-1.87849574566311,0.0603133785127261,0.419395507465518,-0.377376225976982
"ENSG00000145569",579.5913986018,0.465963394642526,0.194741893241304,2.3927229364313,0.0167238646186912,0.19120602374651,0.718498429849349
"ENSG00000251221",2.7371459824927,1.54635081730384,1.65130325366219,0.936442663620029,0.349045320373926,0.840016399671078,0.0757122351082023
"ENSG00000249655",3.31610952685128,-0.438620588937966,1.4032656228128,-0.312571320644744,0.75460636987207,0.969805676109036,-0.0133152783607099
"ENSG00000264281",56.5467533871278,-0.602641473648697,0.505946113017765,-1.19111790394867,0.233607302180988,0.747358548714426,-0.126470993406122
"ENSG00000134352",3302.90643618873,-0.00838552374202151,0.342553219687329,-0.0244794772318168,0.980470153606187,0.998032253371805,-0.000855423406961709
"ENSG00000168724",1358.04706454339,-0.237863236818664,0.185767077308746,-1.28043806397047,0.200391114252476,0.70810528971732,-0.149902161316643
"ENSG00000164185",6.43750492013193,0.753937833641681,1.24509093526099,0.605528329128543,0.54482800740371,0.926804436687767,0.0330118958742899
"ENSG00000181751",774.180813596676,0.0830186493814646,0.21858082207239,0.379807563144631,0.704088267744653,0.961610207010843,0.0170009354984076
"ENSG00000145725",1966.19377882964,-0.212188770140871,0.264316312221296,-0.80278348452145,0.422099889582082,0.877121490465731,-0.0569402481566339
"ENSG00000247627",11.5406740534204,-0.905002640140809,0.885709621839416,-1.02178255471734,0.306883827924407,0.811643558915856,-0.090634653495321
"ENSG00000152705",7.59709222504064,-0.547927361024016,0.977576264974777,-0.560495769645301,0.57514132435013,0.93463668504039,-0.0293571766629431
"ENSG00000069011",5.62667888813339,-1.4546930218796,1.01707017778603,-1.43027792344299,0.152637268365695,0.643248826577392,-0.191620997362355
"ENSG00000224186",15.8738910401844,0.459243298842668,0.660151181521681,0.695663829282393,0.486639382607955,0.905101177017784,0.0433028703368193
"ENSG00000070808",36.7685250794452,-0.333936141750672,0.49910042279648,-0.669076054633683,0.503446963854359,0.912314725080106,-0.0398553154141552
"ENSG00000055163",2855.0061711375,1.16732101253552,0.250862648512098,4.65322765050545,3.26779127504477e-06,0.000156475003220579,3.80555503083599
"ENSG00000178187",64.4670022763951,-0.152314428674365,0.357352220943797,-0.426230536001959,0.669939868755837,0.95583528195597,-0.0196169427669022
"ENSG00000254035",25.3524782196261,-1.50805664382943,0.558939579283414,-2.69806737565952,0.00697433235943829,0.101543123766858,-0.993349480542975
"ENSG00000113262",9.49243011233374,-0.284344774868733,0.919011967196266,-0.309402690082716,0.757015224330173,0.970475519285754,-0.013015415425753
"ENSG00000234284",103.085706748184,-0.115261173131782,0.320526400724342,-0.359599623841621,0.719146564918344,0.963691492259901,-0.0160619750732748
"ENSG00000177932",593.029629852488,-0.154699640208666,0.356927144764911,-0.433420776417994,0.664709109438226,0.954861315855406,-0.0200597008062021
"ENSG00000087116",1253.88275784448,0.294649968376597,0.260061816462689,1.13299973208051,0.257214365824845,0.770172952200983,0.113411737487016
"ENSG00000146067",1809.35842206156,-0.207724049063572,0.186846103358321,-1.11173872684523,0.266250503634995,0.777918661074903,-0.109065810327865
"ENSG00000112851",1910.10441619145,-0.581371487835699,0.2970318771075,-1.95726968262498,0.0503157699603617,0.381185257660852,-0.418863904047219
"ENSG00000269961",7.53628055673181,0.474002366777616,0.986805665391151,0.48034013524814,0.630985554489911,0.947740969755888,0.0233103449166917
"ENSG00000285999",4.02936945866318,1.22955552178039,1.60766139291001,0.764810007382699,0.44438468779709,0.887137592704376,0.0520090170137742
"ENSG00000153914",1994.57000113275,-0.361923488068725,0.221694176909479,-1.63253493219402,0.102566845825517,0.540055410779544,-0.267561678397006
"ENSG00000068796",3364.88842698141,-0.0296605655608021,0.194072367862417,-0.152832502058352,0.87853036588618,0.988977833538998,-0.00481344235588463
"ENSG00000113249",5.00722496017428,-2.08844563112828,4.03441923649768,-0.517657067524119,0.604697557609634,0.940639419382043,-0.0265768252270006
"ENSG00000205838",22.2918232359283,0.0853385012054515,0.529922320959393,0.161039642661119,0.872062177772218,0.988977833538998,0.00481344235588463
"ENSG00000198677",3291.9095365314,-0.00903974558592495,0.224745922884778,-0.0402220670786514,0.967916084879009,0.997000781565029,-0.00130450123774617
"ENSG00000251279",31.7441276949102,0.122173012312778,0.474482188550024,0.25748703589091,0.796802821874125,0.977706638115013,0.00979143617355106
"ENSG00000245812",15.9449129982021,-1.13147040661443,0.569451396143002,-1.98694816498491,0.04692814133815,0.367679383065785,-0.434530721699789
"ENSG00000261360",14.0370263944758,-0.0418053210760694,0.692263195648376,-0.0603893451780495,0.951845544486766,0.99475791823888,-0.00228259519864848
"ENSG00000249353",369.559660498725,-0.343134756885391,0.229604488326613,-1.49446014486128,0.135055391478705,0.613178356204407,-0.212413183150485
"ENSG00000175745",4264.93380598534,0.533711052315584,0.144720741189514,3.68786842804157,0.000226140523575435,0.00652330774134406,2.18553213286568
"ENSG00000169131",385.823146747847,-0.399648917406904,0.230160811596924,-1.73638993812205,0.0824949101636623,0.490467642954516,-0.309389638538524
"ENSG00000178338",237.640596572409,-0.53076052734941,0.244363180934345,-2.172015134686,0.029854521364133,0.283430147944175,-0.5475539565253
"ENSG00000242110",7.45717591000536,-1.48504909062426,1.12542494660474,-1.3195452038845,0.186986908205576,0.692593970499368,-0.159521293598356
"ENSG00000197043",4902.24517775545,0.209946834035134,0.179532512663704,1.16940843148785,0.242239114425307,0.756409609156535,0.121242962670531
"ENSG00000174358",4.39996979706819,-0.378560134885959,1.65030233808779,-0.229388352757591,0.818567087994798,0.981697359323658,-0.00802237721638324
"ENSG00000287486",4.17510324612364,-0.620411941226597,1.07177228707756,-0.578865444373726,0.562679968226468,0.932578957459515,-0.0303143881119779
"ENSG00000164362",334.204765089006,-0.0254517506050143,0.258400304965538,-0.0984973706142055,0.921537359754387,0.993258292368218,-0.00293780048379909
"ENSG00000049656",7694.7258907405,0.155484866907034,0.173875615829877,0.894230431132816,0.371198613439403,0.855316337569174,0.0678732323455119
"ENSG00000286388",425.575763787589,-0.0991539665720892,0.22763022194124,-0.435592276484643,0.66313257549441,0.954861315855406,-0.0200597008062021
"ENSG00000153395",3830.42022603677,-0.138855919206329,0.165837638173076,-0.837300390526618,0.402423739809122,0.870420546785294,-0.0602708657500399
"ENSG00000172058",27.2219199502943,-0.241622444874969,0.607737598364757,-0.39757692386501,0.690942073377051,0.959590619510243,-0.0179140061344394
"ENSG00000172062",1112.47894647723,-0.0278565645990856,0.37102109596673,-0.0750808105035179,0.940150415724078,0.9936082743267,-0.00278480054162495
"ENSG00000249437",51.9133353536088,-1.2969358603969,0.498826096103621,-2.59997596462452,0.00932302901137096,0.12591782110404,-0.899912799999937
"ENSG00000145736",573.390447781906,-0.315461784807713,0.228890292750185,-1.37822264551871,0.168134557568033,0.667871720253327,-0.175306945512582
"ENSG00000230847",26.9311770141676,-0.28708756230326,0.500784040053897,-0.573276181629835,0.566457709849808,0.932834057080138,-0.0301956065259168
"ENSG00000251634",29.8720244474387,0.033575887211726,0.515421000543536,0.0651426448986724,0.948060426799472,0.994411461422272,0.00243387873109236
"ENSG00000289810",87.7556713625822,-0.310902332010087,0.356200493252448,-0.872829594286225,0.382755966296619,0.86082394304463,-0.0650856619988393
"ENSG00000249492",22.6544287259584,-0.538461205687044,0.713401873929351,-0.7547796345435,0.450381215371178,0.889502900358077,-0.050852631495228
"ENSG00000245556",296.61867980201,0.0447740420051435,0.242176932977971,0.184881530435503,0.853321957829699,0.98570559378152,0.0062527788604164
"ENSG00000280187",215.901175281823,0.394094620412477,0.260575465161955,1.51240110103051,0.130431854999503,0.605553828875696,0.217847245510836
"ENSG00000286193",2.78146964261681,-1.53660438540079,1.48140882326531,-1.03725883177462,0.299615246426092,0.806587781893732,-0.0933483609253759
"ENSG00000272086",40.1610853106355,-0.25726196125492,0.519882110883644,-0.494846727496839,0.620708317275553,0.944271849167268,-0.0249029574000963
"ENSG00000272070",10.8180596650987,-0.658826003336458,0.828245013646513,-0.795448197672625,0.426352832910221,0.879153874581846,-0.0559351055482455
"ENSG00000248664",7.67803075110817,-0.281060272182694,0.868846433660259,-0.323486707540076,0.746326672704621,0.967599820379372,-0.0143042209305124
"ENSG00000286638",6.06058975720637,-0.17769227253743,0.944290561034536,-0.188175419589872,0.850739140592889,0.985376838701858,-0.00639765003979076
"ENSG00000245275",16.9514639848155,0.00636597919521648,0.614315930972092,0.0103627122043587,0.991731899903793,0.999818267736783,7.89324916062388e-05
"ENSG00000288764",28.113546854821,1.07677400338197,0.532441974325431,2.02233117467151,0.0431421500774656,0.352795093477272,0.452477463479457
"ENSG00000289916",2.74719843993414,2.95836197680231,2.2613251389361,1.30824264315841,0.190791022557551,0.697241140051249,0.156616995672597
"ENSG00000249572",41.7681064837514,0.502704092909663,0.569604488771005,0.882549387899509,0.377479784418645,0.857366949702447,0.0668332619479707
"ENSG00000281327",4.47480636295234,-1.92033856432534,1.65017591158866,-1.16371748662637,0.244538520489112,0.757965501963631,-0.12035056039404
"ENSG00000289839",11.661806299736,-0.061351175761826,0.844166823356207,-0.0726766014304001,0.942063468652764,0.9937526425976,-0.00272170345343076
"ENSG00000286753",24.4586656527231,-0.604885068894391,0.606890721581953,-0.996695199619572,0.318912480475993,0.819246833893146,-0.0865852283409392
"ENSG00000288095",8.01381996139633,0.195437381993834,1.03650790454619,0.188553682163574,0.850442637801315,0.985300571135057,0.00643126546894341
"ENSG00000272525",23.4058952827875,-0.273254566694927,0.614049373758448,-0.445004226651029,0.656316699657992,0.953917264785855,-0.0204892909197219
"ENSG00000215068",15.0502557442081,-1.87902768405138,0.973186546314822,-1.93079907564148,0.0535079047253992,0.39507674836692,-0.403318529298783
"ENSG00000253736",5.16684925997623,1.45286610824255,1.36211078548639,1.06662844441376,0.286139650715216,0.796243226602449,0.0989542490511826
"ENSG00000249335",20.3880170150478,1.13803209616988,0.632737717297229,1.79858425546535,0.0720844697396623,0.458573020489113,0.338591499971048
"ENSG00000245526",174.550763910774,-0.431909082905411,0.325682218687329,-1.32616722106056,0.184784314173898,0.688922378756734,-0.161829707521469
"ENSG00000250786",5.12333386184538,0.362123010800279,1.38447859230238,0.261559126167541,0.793661359746499,0.977137495861341,0.0100443211405679
"ENSG00000289056",143.502090859453,0.556569616167209,0.288264033370541,1.93076329939428,0.053512330896228,0.39507674836692,0.403318529298783
