from,to,combined_score
9606.ENSP00000335196,9606.ENSP00000368314,985
9606.ENSP00000344786,9606.ENSP00000368314,872
9606.ENSP00000344786,9606.ENSP00000368314,872
9606.ENSP00000363480,9606.ENSP00000368314,826
9606.ENSP00000363480,9606.ENSP00000368314,826
9606.ENSP00000364586,9606.ENSP00000368314,814
9606.ENSP00000364586,9606.ENSP00000368314,814
9606.ENSP00000359783,9606.ENSP00000369292,805
9606.ENSP00000359783,9606.ENSP00000369292,805
9606.ENSP00000248437,9606.ENSP00000369703,974
9606.ENSP00000248437,9606.ENSP00000369703,974
9606.ENSP00000282561,9606.ENSP00000369703,854
9606.ENSP00000282561,9606.ENSP00000369703,854
9606.ENSP00000337697,9606.ENSP00000369703,734
9606.ENSP00000337697,9606.ENSP00000369703,734
9606.ENSP00000340820,9606.ENSP00000369703,916
9606.ENSP00000340820,9606.ENSP00000369703,916
9606.ENSP00000342538,9606.ENSP00000369703,884
9606.ENSP00000342538,9606.ENSP00000369703,884
9606.ENSP00000360687,9606.ENSP00000369927,943
9606.ENSP00000360687,9606.ENSP00000369927,943
9606.ENSP00000369927,9606.ENSP00000370254,989
9606.ENSP00000369927,9606.ENSP00000370254,989
9606.ENSP00000236877,9606.ENSP00000370669,904
9606.ENSP00000236877,9606.ENSP00000370669,904
9606.ENSP00000305651,9606.ENSP00000370989,745
9606.ENSP00000305651,9606.ENSP00000370989,745
9606.ENSP00000340820,9606.ENSP00000371614,954
9606.ENSP00000340820,9606.ENSP00000371614,954
9606.ENSP00000353508,9606.ENSP00000371614,915
9606.ENSP00000353508,9606.ENSP00000371614,915
9606.ENSP00000347451,9606.ENSP00000371693,987
9606.ENSP00000347451,9606.ENSP00000371693,987
9606.ENSP00000252575,9606.ENSP00000373244,819
9606.ENSP00000252575,9606.ENSP00000373244,819
9606.ENSP00000296238,9606.ENSP00000373244,764
9606.ENSP00000296238,9606.ENSP00000373244,764
9606.ENSP00000307046,9606.ENSP00000373244,908
9606.ENSP00000307046,9606.ENSP00000373244,908
9606.ENSP00000331210,9606.ENSP00000373244,765
9606.ENSP00000331210,9606.ENSP00000373244,765
9606.ENSP00000361471,9606.ENSP00000373860,805
9606.ENSP00000361471,9606.ENSP00000373860,805
9606.ENSP00000360718,9606.ENSP00000374036,885
9606.ENSP00000360718,9606.ENSP00000374036,885
9606.ENSP00000263373,9606.ENSP00000374069,717
9606.ENSP00000263373,9606.ENSP00000374069,717
9606.ENSP00000295718,9606.ENSP00000374069,885
9606.ENSP00000295718,9606.ENSP00000374069,885
9606.ENSP00000223095,9606.ENSP00000374135,765
9606.ENSP00000223095,9606.ENSP00000374135,765
9606.ENSP00000230538,9606.ENSP00000375778,955
9606.ENSP00000230538,9606.ENSP00000375778,955
9606.ENSP00000296585,9606.ENSP00000375778,943
9606.ENSP00000296585,9606.ENSP00000375778,943
9606.ENSP00000306490,9606.ENSP00000375778,901
9606.ENSP00000306490,9606.ENSP00000375778,901
9606.ENSP00000313437,9606.ENSP00000375778,903
9606.ENSP00000313437,9606.ENSP00000375778,903
9606.ENSP00000354360,9606.ENSP00000375778,941
9606.ENSP00000354360,9606.ENSP00000375778,941
9606.ENSP00000354923,9606.ENSP00000375778,901
9606.ENSP00000354923,9606.ENSP00000375778,901
9606.ENSP00000356515,9606.ENSP00000375778,902
9606.ENSP00000356515,9606.ENSP00000375778,902
9606.ENSP00000312021,9606.ENSP00000376456,947
9606.ENSP00000312021,9606.ENSP00000376456,947
9606.ENSP00000356404,9606.ENSP00000376456,817
9606.ENSP00000356404,9606.ENSP00000376456,817
9606.ENSP00000344786,9606.ENSP00000376523,834
9606.ENSP00000344786,9606.ENSP00000376523,834
9606.ENSP00000364586,9606.ENSP00000376523,912
9606.ENSP00000364586,9606.ENSP00000376523,912
9606.ENSP00000368314,9606.ENSP00000376523,718
9606.ENSP00000368314,9606.ENSP00000376523,718
9606.ENSP00000263233,9606.ENSP00000377372,786
9606.ENSP00000263233,9606.ENSP00000377372,786
9606.ENSP00000295987,9606.ENSP00000377372,751
9606.ENSP00000295987,9606.ENSP00000377372,751
9606.ENSP00000319281,9606.ENSP00000377372,762
9606.ENSP00000319281,9606.ENSP00000377372,762
9606.ENSP00000349594,9606.ENSP00000377372,799
9606.ENSP00000349594,9606.ENSP00000377372,799
9606.ENSP00000352162,9606.ENSP00000377372,735
9606.ENSP00000352162,9606.ENSP00000377372,735
9606.ENSP00000353508,9606.ENSP00000377372,801
9606.ENSP00000353508,9606.ENSP00000377372,801
9606.ENSP00000217086,9606.ENSP00000377836,704
9606.ENSP00000217086,9606.ENSP00000377836,704
9606.ENSP00000243077,9606.ENSP00000377836,942
9606.ENSP00000243077,9606.ENSP00000377836,942
9606.ENSP00000252575,9606.ENSP00000377836,927
9606.ENSP00000252575,9606.ENSP00000377836,927
9606.ENSP00000307046,9606.ENSP00000377836,826
9606.ENSP00000307046,9606.ENSP00000377836,826
9606.ENSP00000327336,9606.ENSP00000377836,939
9606.ENSP00000327336,9606.ENSP00000377836,939
9606.ENSP00000331210,9606.ENSP00000377836,931
9606.ENSP00000331210,9606.ENSP00000377836,931
9606.ENSP00000353007,9606.ENSP00000377836,713
9606.ENSP00000353007,9606.ENSP00000377836,713
9606.ENSP00000365895,9606.ENSP00000377836,929
9606.ENSP00000365895,9606.ENSP00000377836,929
9606.ENSP00000373244,9606.ENSP00000377836,916
9606.ENSP00000373244,9606.ENSP00000377836,916
9606.ENSP00000305924,9606.ENSP00000377936,764
9606.ENSP00000305924,9606.ENSP00000377936,764
9606.ENSP00000335083,9606.ENSP00000377936,940
9606.ENSP00000335083,9606.ENSP00000377936,940
9606.ENSP00000245907,9606.ENSP00000378130,999
9606.ENSP00000245907,9606.ENSP00000378130,999
9606.ENSP00000258400,9606.ENSP00000378492,706
9606.ENSP00000258400,9606.ENSP00000378492,706
9606.ENSP00000360608,9606.ENSP00000378492,700
9606.ENSP00000360608,9606.ENSP00000378492,700
9606.ENSP00000356515,9606.ENSP00000378635,752
9606.ENSP00000356515,9606.ENSP00000378635,752
9606.ENSP00000296545,9606.ENSP00000379111,795
9606.ENSP00000296545,9606.ENSP00000379111,795
9606.ENSP00000361004,9606.ENSP00000379111,938
9606.ENSP00000361004,9606.ENSP00000379111,938
9606.ENSP00000228280,9606.ENSP00000379140,751
9606.ENSP00000228280,9606.ENSP00000379140,751
9606.ENSP00000305651,9606.ENSP00000379140,792
9606.ENSP00000305651,9606.ENSP00000379140,792
9606.ENSP00000306490,9606.ENSP00000379140,904
9606.ENSP00000306490,9606.ENSP00000379140,904
9606.ENSP00000361405,9606.ENSP00000379140,710
9606.ENSP00000361405,9606.ENSP00000379140,710
9606.ENSP00000282561,9606.ENSP00000379183,817
9606.ENSP00000282561,9606.ENSP00000379183,817
9606.ENSP00000304930,9606.ENSP00000379204,990
9606.ENSP00000304930,9606.ENSP00000379204,990
9606.ENSP00000327758,9606.ENSP00000379204,926
9606.ENSP00000327758,9606.ENSP00000379204,926
9606.ENSP00000317721,9606.ENSP00000379895,906
9606.ENSP00000317721,9606.ENSP00000379895,906
9606.ENSP00000333667,9606.ENSP00000379895,925
9606.ENSP00000333667,9606.ENSP00000379895,925
9606.ENSP00000284262,9606.ENSP00000380307,701
9606.ENSP00000284262,9606.ENSP00000380307,701
9606.ENSP00000340292,9606.ENSP00000380353,707
9606.ENSP00000340292,9606.ENSP00000380353,707
9606.ENSP00000355904,9606.ENSP00000383063,913
9606.ENSP00000355904,9606.ENSP00000383063,913
9606.ENSP00000359077,9606.ENSP00000383392,860
9606.ENSP00000359077,9606.ENSP00000383392,860
9606.ENSP00000265431,9606.ENSP00000384364,795
9606.ENSP00000265431,9606.ENSP00000384364,795
9606.ENSP00000306245,9606.ENSP00000384364,784
9606.ENSP00000306245,9606.ENSP00000384364,784
9606.ENSP00000306490,9606.ENSP00000384364,716
9606.ENSP00000306490,9606.ENSP00000384364,716
9606.ENSP00000337103,9606.ENSP00000384364,708
9606.ENSP00000337103,9606.ENSP00000384364,708
9606.ENSP00000354859,9606.ENSP00000384364,826
9606.ENSP00000354859,9606.ENSP00000384364,826
9606.ENSP00000356213,9606.ENSP00000384364,910
9606.ENSP00000356213,9606.ENSP00000384364,910
9606.ENSP00000265969,9606.ENSP00000384719,702
9606.ENSP00000265969,9606.ENSP00000384719,702
9606.ENSP00000245907,9606.ENSP00000385035,845
9606.ENSP00000245907,9606.ENSP00000385035,845
9606.ENSP00000220478,9606.ENSP00000385834,903
9606.ENSP00000220478,9606.ENSP00000385834,903
9606.ENSP00000245907,9606.ENSP00000385834,711
9606.ENSP00000245907,9606.ENSP00000385834,711
9606.ENSP00000272371,9606.ENSP00000386647,785
9606.ENSP00000272371,9606.ENSP00000386647,785
9606.ENSP00000009530,9606.ENSP00000386884,991
9606.ENSP00000009530,9606.ENSP00000386884,991
9606.ENSP00000226279,9606.ENSP00000386884,835
9606.ENSP00000226279,9606.ENSP00000386884,835
9606.ENSP00000305651,9606.ENSP00000386884,875
9606.ENSP00000305651,9606.ENSP00000386884,875
9606.ENSP00000306490,9606.ENSP00000386884,907
9606.ENSP00000306490,9606.ENSP00000386884,907
9606.ENSP00000361405,9606.ENSP00000386884,723
9606.ENSP00000361405,9606.ENSP00000386884,723
9606.ENSP00000379140,9606.ENSP00000386884,999
9606.ENSP00000379140,9606.ENSP00000386884,999
9606.ENSP00000367739,9606.ENSP00000386908,745
9606.ENSP00000367739,9606.ENSP00000386908,745
9606.ENSP00000363229,9606.ENSP00000387549,829
9606.ENSP00000363229,9606.ENSP00000387549,829
9606.ENSP00000305651,9606.ENSP00000388001,721
9606.ENSP00000305651,9606.ENSP00000388001,721
9606.ENSP00000345494,9606.ENSP00000388001,768
9606.ENSP00000345494,9606.ENSP00000388001,768
9606.ENSP00000359504,9606.ENSP00000388001,725
9606.ENSP00000359504,9606.ENSP00000388001,725
9606.ENSP00000359783,9606.ENSP00000388001,943
9606.ENSP00000359783,9606.ENSP00000388001,943
9606.ENSP00000359787,9606.ENSP00000388001,937
9606.ENSP00000359787,9606.ENSP00000388001,937
9606.ENSP00000379895,9606.ENSP00000389009,905
9606.ENSP00000379895,9606.ENSP00000389009,905
9606.ENSP00000256339,9606.ENSP00000391088,999
9606.ENSP00000256339,9606.ENSP00000391088,999
9606.ENSP00000221166,9606.ENSP00000393379,894
9606.ENSP00000221166,9606.ENSP00000393379,894
9606.ENSP00000265969,9606.ENSP00000393379,721
9606.ENSP00000265969,9606.ENSP00000393379,721
9606.ENSP00000311997,9606.ENSP00000393379,857
9606.ENSP00000311997,9606.ENSP00000393379,857
9606.ENSP00000263431,9606.ENSP00000394624,761
9606.ENSP00000263431,9606.ENSP00000394624,761
9606.ENSP00000360608,9606.ENSP00000394624,713
9606.ENSP00000360608,9606.ENSP00000394624,713
9606.ENSP00000379111,9606.ENSP00000394624,902
9606.ENSP00000379111,9606.ENSP00000394624,902
9606.ENSP00000306245,9606.ENSP00000395389,942
9606.ENSP00000306245,9606.ENSP00000395389,942
9606.ENSP00000306490,9606.ENSP00000395389,808
9606.ENSP00000306490,9606.ENSP00000395389,808
9606.ENSP00000359504,9606.ENSP00000395590,727
9606.ENSP00000359504,9606.ENSP00000395590,727
9606.ENSP00000359783,9606.ENSP00000395590,894
9606.ENSP00000359783,9606.ENSP00000395590,894
9606.ENSP00000359787,9606.ENSP00000395590,889
9606.ENSP00000359787,9606.ENSP00000395590,889
9606.ENSP00000388001,9606.ENSP00000395590,990
9606.ENSP00000388001,9606.ENSP00000395590,990
9606.ENSP00000266744,9606.ENSP00000396103,890
9606.ENSP00000266744,9606.ENSP00000396103,890
9606.ENSP00000347451,9606.ENSP00000396103,713
9606.ENSP00000347451,9606.ENSP00000396103,713
9606.ENSP00000388001,9606.ENSP00000399168,921
9606.ENSP00000388001,9606.ENSP00000399168,921
9606.ENSP00000395590,9606.ENSP00000399168,925
9606.ENSP00000395590,9606.ENSP00000399168,925
9606.ENSP00000351908,9606.ENSP00000399511,910
9606.ENSP00000351908,9606.ENSP00000399511,910
9606.ENSP00000306490,9606.ENSP00000399745,815
9606.ENSP00000306490,9606.ENSP00000399745,815
9606.ENSP00000384364,9606.ENSP00000399745,714
9606.ENSP00000384364,9606.ENSP00000399745,714
9606.ENSP00000395389,9606.ENSP00000399745,800
9606.ENSP00000395389,9606.ENSP00000399745,800
9606.ENSP00000263233,9606.ENSP00000400459,765
9606.ENSP00000263233,9606.ENSP00000400459,765
9606.ENSP00000293404,9606.ENSP00000402608,935
9606.ENSP00000293404,9606.ENSP00000402608,935
9606.ENSP00000361471,9606.ENSP00000402608,995
9606.ENSP00000361471,9606.ENSP00000402608,995
9606.ENSP00000349477,9606.ENSP00000405338,966
9606.ENSP00000349477,9606.ENSP00000405338,966
9606.ENSP00000379111,9606.ENSP00000405338,935
9606.ENSP00000379111,9606.ENSP00000405338,935
9606.ENSP00000263431,9606.ENSP00000406191,806
9606.ENSP00000263431,9606.ENSP00000406191,806
9606.ENSP00000366314,9606.ENSP00000406191,777
9606.ENSP00000366314,9606.ENSP00000406191,777
9606.ENSP00000221166,9606.ENSP00000408979,902
9606.ENSP00000221166,9606.ENSP00000408979,902
9606.ENSP00000265969,9606.ENSP00000408979,874
9606.ENSP00000265969,9606.ENSP00000408979,874
9606.ENSP00000311997,9606.ENSP00000408979,892
9606.ENSP00000311997,9606.ENSP00000408979,892
9606.ENSP00000393379,9606.ENSP00000408979,975
9606.ENSP00000393379,9606.ENSP00000408979,975
9606.ENSP00000319231,9606.ENSP00000413720,744
9606.ENSP00000319231,9606.ENSP00000413720,744
9606.ENSP00000263233,9606.ENSP00000414303,795
9606.ENSP00000263233,9606.ENSP00000414303,795
9606.ENSP00000291700,9606.ENSP00000414303,730
9606.ENSP00000291700,9606.ENSP00000414303,730
9606.ENSP00000295987,9606.ENSP00000414303,733
9606.ENSP00000295987,9606.ENSP00000414303,733
9606.ENSP00000306245,9606.ENSP00000414303,795
9606.ENSP00000306245,9606.ENSP00000414303,795
9606.ENSP00000337697,9606.ENSP00000414303,783
9606.ENSP00000337697,9606.ENSP00000414303,783
9606.ENSP00000347591,9606.ENSP00000414303,800
9606.ENSP00000347591,9606.ENSP00000414303,800
9606.ENSP00000349022,9606.ENSP00000414303,710
9606.ENSP00000349022,9606.ENSP00000414303,710
9606.ENSP00000353508,9606.ENSP00000414303,746
9606.ENSP00000353508,9606.ENSP00000414303,746
9606.ENSP00000354859,9606.ENSP00000414303,718
9606.ENSP00000354859,9606.ENSP00000414303,718
9606.ENSP00000360608,9606.ENSP00000414303,725
9606.ENSP00000360608,9606.ENSP00000414303,725
9606.ENSP00000377372,9606.ENSP00000414303,757
9606.ENSP00000377372,9606.ENSP00000414303,757
9606.ENSP00000384364,9606.ENSP00000414303,758
9606.ENSP00000384364,9606.ENSP00000414303,758
9606.ENSP00000284486,9606.ENSP00000416707,864
9606.ENSP00000284486,9606.ENSP00000416707,864
9606.ENSP00000314500,9606.ENSP00000417498,914
9606.ENSP00000314500,9606.ENSP00000417498,914
9606.ENSP00000266376,9606.ENSP00000419101,837
9606.ENSP00000266376,9606.ENSP00000419101,837
9606.ENSP00000300105,9606.ENSP00000419101,708
9606.ENSP00000300105,9606.ENSP00000419101,708
9606.ENSP00000352011,9606.ENSP00000419101,790
9606.ENSP00000352011,9606.ENSP00000419101,790
9606.ENSP00000360423,9606.ENSP00000419101,848
9606.ENSP00000360423,9606.ENSP00000419101,848
9606.ENSP00000223095,9606.ENSP00000419465,927
9606.ENSP00000223095,9606.ENSP00000419465,927
9606.ENSP00000364907,9606.ENSP00000420494,964
9606.ENSP00000364907,9606.ENSP00000420494,964
9606.ENSP00000417498,9606.ENSP00000423313,900
9606.ENSP00000417498,9606.ENSP00000423313,900
9606.ENSP00000340292,9606.ENSP00000427336,899
9606.ENSP00000340292,9606.ENSP00000427336,899
9606.ENSP00000302297,9606.ENSP00000427866,762
9606.ENSP00000302297,9606.ENSP00000427866,762
9606.ENSP00000288699,9606.ENSP00000429344,886
9606.ENSP00000288699,9606.ENSP00000429344,886
9606.ENSP00000345229,9606.ENSP00000429344,766
9606.ENSP00000345229,9606.ENSP00000429344,766
9606.ENSP00000367001,9606.ENSP00000429344,802
9606.ENSP00000367001,9606.ENSP00000429344,802
9606.ENSP00000222812,9606.ENSP00000429562,877
9606.ENSP00000222812,9606.ENSP00000429562,877
9606.ENSP00000288221,9606.ENSP00000429562,788
9606.ENSP00000288221,9606.ENSP00000429562,788
9606.ENSP00000295987,9606.ENSP00000429562,704
9606.ENSP00000295987,9606.ENSP00000429562,704
9606.ENSP00000296452,9606.ENSP00000429562,961
9606.ENSP00000296452,9606.ENSP00000429562,961
9606.ENSP00000305613,9606.ENSP00000429562,746
9606.ENSP00000305613,9606.ENSP00000429562,746
9606.ENSP00000306275,9606.ENSP00000430676,814
9606.ENSP00000306275,9606.ENSP00000430676,814
9606.ENSP00000354932,9606.ENSP00000433138,795
9606.ENSP00000354932,9606.ENSP00000433138,795
9606.ENSP00000357113,9606.ENSP00000433138,967
9606.ENSP00000357113,9606.ENSP00000433138,967
9606.ENSP00000364907,9606.ENSP00000433138,715
9606.ENSP00000364907,9606.ENSP00000433138,715
9606.ENSP00000226279,9606.ENSP00000433847,710
9606.ENSP00000226279,9606.ENSP00000433847,710
9606.ENSP00000252575,9606.ENSP00000433847,932
9606.ENSP00000252575,9606.ENSP00000433847,932
9606.ENSP00000307046,9606.ENSP00000433847,916
9606.ENSP00000307046,9606.ENSP00000433847,916
9606.ENSP00000327336,9606.ENSP00000433847,902
9606.ENSP00000327336,9606.ENSP00000433847,902
9606.ENSP00000331210,9606.ENSP00000433847,917
9606.ENSP00000331210,9606.ENSP00000433847,917
9606.ENSP00000373244,9606.ENSP00000433847,909
9606.ENSP00000373244,9606.ENSP00000433847,909
9606.ENSP00000377836,9606.ENSP00000433847,919
9606.ENSP00000377836,9606.ENSP00000433847,919
9606.ENSP00000264661,9606.ENSP00000434241,750
9606.ENSP00000264661,9606.ENSP00000434241,750
9606.ENSP00000340914,9606.ENSP00000434241,710
9606.ENSP00000340914,9606.ENSP00000434241,710
9606.ENSP00000300105,9606.ENSP00000436836,774
9606.ENSP00000300105,9606.ENSP00000436836,774
9606.ENSP00000338864,9606.ENSP00000436836,716
9606.ENSP00000338864,9606.ENSP00000436836,716
9606.ENSP00000347754,9606.ENSP00000436836,726
9606.ENSP00000347754,9606.ENSP00000436836,726
9606.ENSP00000360608,9606.ENSP00000436836,758
9606.ENSP00000360608,9606.ENSP00000436836,758
9606.ENSP00000263233,9606.ENSP00000437402,920
9606.ENSP00000263233,9606.ENSP00000437402,920
9606.ENSP00000291700,9606.ENSP00000437402,877
9606.ENSP00000291700,9606.ENSP00000437402,877
9606.ENSP00000353508,9606.ENSP00000437402,713
9606.ENSP00000353508,9606.ENSP00000437402,713
9606.ENSP00000377494,9606.ENSP00000437402,715
9606.ENSP00000377494,9606.ENSP00000437402,715
9606.ENSP00000378669,9606.ENSP00000437402,888
9606.ENSP00000378669,9606.ENSP00000437402,888
9606.ENSP00000267484,9606.ENSP00000438346,712
9606.ENSP00000267484,9606.ENSP00000438346,712
9606.ENSP00000408979,9606.ENSP00000438346,714
9606.ENSP00000408979,9606.ENSP00000438346,714
9606.ENSP00000408979,9606.ENSP00000438388,769
9606.ENSP00000408979,9606.ENSP00000438388,769
9606.ENSP00000245907,9606.ENSP00000438615,822
9606.ENSP00000245907,9606.ENSP00000438615,822
9606.ENSP00000385035,9606.ENSP00000438615,999
9606.ENSP00000385035,9606.ENSP00000438615,999
9606.ENSP00000326244,9606.ENSP00000440498,794
9606.ENSP00000326244,9606.ENSP00000440498,794
9606.ENSP00000222812,9606.ENSP00000444201,762
9606.ENSP00000222812,9606.ENSP00000444201,762
9606.ENSP00000265459,9606.ENSP00000444201,737
9606.ENSP00000265459,9606.ENSP00000444201,737
9606.ENSP00000305613,9606.ENSP00000444201,804
9606.ENSP00000305613,9606.ENSP00000444201,804
9606.ENSP00000301204,9606.ENSP00000444688,732
9606.ENSP00000301204,9606.ENSP00000444688,732
9606.ENSP00000222725,9606.ENSP00000446205,794
9606.ENSP00000222725,9606.ENSP00000446205,794
9606.ENSP00000400459,9606.ENSP00000450857,731
9606.ENSP00000400459,9606.ENSP00000450857,731
9606.ENSP00000230538,9606.ENSP00000452120,944
9606.ENSP00000230538,9606.ENSP00000452120,944
9606.ENSP00000327145,9606.ENSP00000452120,732
9606.ENSP00000327145,9606.ENSP00000452120,732
9606.ENSP00000354360,9606.ENSP00000452120,733
9606.ENSP00000354360,9606.ENSP00000452120,733
9606.ENSP00000375778,9606.ENSP00000452120,711
9606.ENSP00000375778,9606.ENSP00000452120,711
9606.ENSP00000429562,9606.ENSP00000455711,744
9606.ENSP00000429562,9606.ENSP00000455711,744
9606.ENSP00000306245,9606.ENSP00000456340,719
9606.ENSP00000306245,9606.ENSP00000456340,719
9606.ENSP00000268070,9606.ENSP00000460236,903
9606.ENSP00000268070,9606.ENSP00000460236,903
9606.ENSP00000274181,9606.ENSP00000460236,903
9606.ENSP00000274181,9606.ENSP00000460236,903
9606.ENSP00000299164,9606.ENSP00000460236,910
9606.ENSP00000299164,9606.ENSP00000460236,910
9606.ENSP00000347484,9606.ENSP00000460236,905
9606.ENSP00000347484,9606.ENSP00000460236,905
9606.ENSP00000368710,9606.ENSP00000462099,738
9606.ENSP00000368710,9606.ENSP00000462099,738
9606.ENSP00000312129,9606.ENSP00000463533,704
9606.ENSP00000312129,9606.ENSP00000463533,704
9606.ENSP00000306497,9606.ENSP00000463778,838
9606.ENSP00000306497,9606.ENSP00000463778,838
9606.ENSP00000265459,9606.ENSP00000469689,884
9606.ENSP00000265459,9606.ENSP00000469689,884
9606.ENSP00000293441,9606.ENSP00000469689,881
9606.ENSP00000293441,9606.ENSP00000469689,881
9606.ENSP00000362444,9606.ENSP00000469689,939
9606.ENSP00000362444,9606.ENSP00000469689,939
9606.ENSP00000363480,9606.ENSP00000469689,859
9606.ENSP00000363480,9606.ENSP00000469689,859
9606.ENSP00000433138,9606.ENSP00000478516,999
9606.ENSP00000433138,9606.ENSP00000478516,999
9606.ENSP00000298351,9606.ENSP00000478878,709
9606.ENSP00000298351,9606.ENSP00000478878,709
9606.ENSP00000295225,9606.ENSP00000479536,747
9606.ENSP00000295225,9606.ENSP00000479536,747
9606.ENSP00000330633,9606.ENSP00000479811,740
9606.ENSP00000330633,9606.ENSP00000479811,740
9606.ENSP00000226279,9606.ENSP00000480132,804
9606.ENSP00000226279,9606.ENSP00000480132,804
9606.ENSP00000252575,9606.ENSP00000480132,987
9606.ENSP00000252575,9606.ENSP00000480132,987
9606.ENSP00000263233,9606.ENSP00000480132,892
9606.ENSP00000263233,9606.ENSP00000480132,892
9606.ENSP00000296545,9606.ENSP00000480132,738
9606.ENSP00000296545,9606.ENSP00000480132,738
9606.ENSP00000320431,9606.ENSP00000480132,816
9606.ENSP00000320431,9606.ENSP00000480132,816
9606.ENSP00000330633,9606.ENSP00000480132,914
9606.ENSP00000330633,9606.ENSP00000480132,914
9606.ENSP00000337697,9606.ENSP00000480132,814
9606.ENSP00000337697,9606.ENSP00000480132,814
9606.ENSP00000347591,9606.ENSP00000480132,957
9606.ENSP00000347591,9606.ENSP00000480132,957
9606.ENSP00000359077,9606.ENSP00000480132,908
9606.ENSP00000359077,9606.ENSP00000480132,908
9606.ENSP00000377372,9606.ENSP00000480132,746
9606.ENSP00000377372,9606.ENSP00000480132,746
9606.ENSP00000383392,9606.ENSP00000480132,822
9606.ENSP00000383392,9606.ENSP00000480132,822
9606.ENSP00000414303,9606.ENSP00000480132,712
9606.ENSP00000414303,9606.ENSP00000480132,712
9606.ENSP00000433847,9606.ENSP00000480132,876
9606.ENSP00000433847,9606.ENSP00000480132,876
9606.ENSP00000437402,9606.ENSP00000480132,776
9606.ENSP00000437402,9606.ENSP00000480132,776
9606.ENSP00000349594,9606.ENSP00000480483,752
9606.ENSP00000349594,9606.ENSP00000480483,752
9606.ENSP00000305941,9606.ENSP00000480489,967
9606.ENSP00000305941,9606.ENSP00000480489,967
9606.ENSP00000239032,9606.ENSP00000480660,743
9606.ENSP00000239032,9606.ENSP00000480660,743
9606.ENSP00000263431,9606.ENSP00000480660,917
9606.ENSP00000263431,9606.ENSP00000480660,917
9606.ENSP00000367743,9606.ENSP00000480660,904
9606.ENSP00000367743,9606.ENSP00000480660,904
9606.ENSP00000357688,9606.ENSP00000480791,997
9606.ENSP00000357688,9606.ENSP00000480791,997
9606.ENSP00000263431,9606.ENSP00000481554,924
9606.ENSP00000263431,9606.ENSP00000481554,924
9606.ENSP00000300105,9606.ENSP00000481554,986
9606.ENSP00000300105,9606.ENSP00000481554,986
9606.ENSP00000347754,9606.ENSP00000481554,791
9606.ENSP00000347754,9606.ENSP00000481554,791
9606.ENSP00000360608,9606.ENSP00000481554,845
9606.ENSP00000360608,9606.ENSP00000481554,845
9606.ENSP00000363480,9606.ENSP00000481554,946
9606.ENSP00000363480,9606.ENSP00000481554,946
9606.ENSP00000367743,9606.ENSP00000481554,922
9606.ENSP00000367743,9606.ENSP00000481554,922
9606.ENSP00000393379,9606.ENSP00000481554,863
9606.ENSP00000393379,9606.ENSP00000481554,863
9606.ENSP00000408979,9606.ENSP00000481554,870
9606.ENSP00000408979,9606.ENSP00000481554,870
9606.ENSP00000436836,9606.ENSP00000481554,815
9606.ENSP00000436836,9606.ENSP00000481554,815
9606.ENSP00000480660,9606.ENSP00000481554,964
9606.ENSP00000480660,9606.ENSP00000481554,964
9606.ENSP00000260653,9606.ENSP00000482027,797
9606.ENSP00000260653,9606.ENSP00000482027,797
9606.ENSP00000260653,9606.ENSP00000482245,746
9606.ENSP00000260653,9606.ENSP00000482245,746
9606.ENSP00000222812,9606.ENSP00000482826,937
9606.ENSP00000222812,9606.ENSP00000482826,937
9606.ENSP00000285208,9606.ENSP00000482826,706
9606.ENSP00000285208,9606.ENSP00000482826,706
9606.ENSP00000357688,9606.ENSP00000482841,739
9606.ENSP00000357688,9606.ENSP00000482841,739
9606.ENSP00000306245,9606.ENSP00000483570,927
9606.ENSP00000306245,9606.ENSP00000483570,927
9606.ENSP00000331614,9606.ENSP00000483570,703
9606.ENSP00000331614,9606.ENSP00000483570,703
9606.ENSP00000364907,9606.ENSP00000483570,973
9606.ENSP00000364907,9606.ENSP00000483570,973
9606.ENSP00000405338,9606.ENSP00000483570,962
9606.ENSP00000405338,9606.ENSP00000483570,962
9606.ENSP00000268070,9606.ENSP00000483599,932
9606.ENSP00000268070,9606.ENSP00000483599,932
9606.ENSP00000274181,9606.ENSP00000483599,905
9606.ENSP00000274181,9606.ENSP00000483599,905
9606.ENSP00000299164,9606.ENSP00000483599,914
9606.ENSP00000299164,9606.ENSP00000483599,914
9606.ENSP00000347484,9606.ENSP00000483599,916
9606.ENSP00000347484,9606.ENSP00000483599,916
9606.ENSP00000460236,9606.ENSP00000483599,914
9606.ENSP00000460236,9606.ENSP00000483599,914
9606.ENSP00000356213,9606.ENSP00000483721,916
9606.ENSP00000356213,9606.ENSP00000483721,916
